comp_id,skater_fullname,skater_nat,gender,bv,num_quads,num_triples,num_doubles,num_jump_errors,num_spin_errors,judge_nat,judge_tes,judge_pcs,judge_total
4CC_1819,Mariah BELL,USA,F,53.96,0,5,5,0,0,AUS,63.26,62.4,125.66
4CC_1819,Yelim KIM,KOR,F,56.65,0,6,4,0,0,AUS,67.56,60.8,128.36
4CC_1819,Eunsoo LIM,KOR,F,55.98,0,6,4,2,0,AUS,61.58,60.0,121.58
4CC_1819,Veronik MALLET,CAN,F,48.02,0,4,6,0,0,AUS,59.97,55.2,115.17
4CC_1819,Hanul KIM,KOR,F,55.43,0,7,4,4,0,AUS,60.78,54.0,114.78
4CC_1819,Yi Christy LEUNG,HKG,F,56.65,0,7,3,4,0,AUS,58.26,52.8,111.06
4CC_1819,Larkyn AUSTMAN,CAN,F,49.39,0,5,6,2,0,AUS,53.8,50.0,103.8
4CC_1819,Alaine CHARTRAND,CAN,F,50.85,0,6,3,5,0,AUS,48.82,56.8,105.62
4CC_1819,Ting CUI,USA,F,51.05,0,6,3,3,1,AUS,46.56,55.6,102.16
4CC_1819,Hongyi CHEN,CHN,F,49.64,0,7,4,7,0,AUS,48.27,50.4,98.67
4CC_1819,Isadora WILLIAMS,BRA,F,45.39,0,4,4,1,1,AUS,44.29,48.0,92.28999999999999
4CC_1819,Kailani CRAINE,AUS,F,39.26,0,4,3,4,0,AUS,38.37,50.0,88.37
4CC_1819,Amy LIN,TPE,F,42.94,0,4,5,2,0,AUS,39.96,46.8,86.75999999999999
4CC_1819,Alisson Krystle PERTICHETO,PHI,F,44.86,0,5,5,2,0,AUS,41.42,40.8,82.22
4CC_1819,Andrea MONTESINOS CANTU,MEX,F,41.95,0,4,4,3,0,AUS,38.49,43.2,81.69
4CC_1819,Joanna SO,HKG,F,32.44,0,4,4,3,0,AUS,27.77,41.2,68.97
4CC_1819,Vincent ZHOU,USA,M,47.8,2,2,0,0,0,AUS,61.73,43.0,104.72999999999999
4CC_1819,Junhwan CHA,KOR,M,42.9,1,3,0,0,0,AUS,53.32,41.5,94.82
4CC_1819,Boyang JIN,CHN,M,44.7,2,1,1,0,0,AUS,49.63,40.5,90.13
4CC_1819,Shoma UNO,JPN,M,40.4,1,3,0,0,0,AUS,47.38,41.5,88.88
4CC_1819,Keegan MESSING,CAN,M,40.49,1,3,0,0,0,AUS,45.94,38.75,84.69
4CC_1819,Jason BROWN,USA,M,36.01,0,4,0,1,0,AUS,41.59,43.25,84.84
4CC_1819,Keiji TANAKA,JPN,M,39.78,1,3,0,1,0,AUS,43.81,40.75,84.56
4CC_1819,Nam NGUYEN,CAN,M,37.59,1,2,1,0,0,AUS,44.34,38.75,83.09
4CC_1819,Tomoki HIWATASHI,USA,M,36.86,0,4,0,1,0,AUS,39.94,36.75,76.69
4CC_1819,Brendan KERRY,AUS,M,35.7,1,2,1,1,0,AUS,41.26,37.75,79.00999999999999
4CC_1819,Nicolas NADEAU,CAN,M,32.22,0,3,1,0,0,AUS,37.47,36.5,73.97
4CC_1819,Kazuki TOMONO,JPN,M,34.98,1,2,0,2,0,AUS,38.88,42.0,80.88
4CC_1819,Andrew DODDS,AUS,M,31.93,0,3,1,0,0,AUS,36.85,36.75,73.6
4CC_1819,Donovan CARRILLO,MEX,M,37.13,0,4,0,0,0,AUS,42.72,33.75,76.47
4CC_1819,He ZHANG,CHN,M,35.97,0,4,0,1,0,AUS,37.66,31.5,69.16
4CC_1819,June Hyoung LEE,KOR,M,34.8,0,4,0,3,0,AUS,32.47,29.25,61.72
4CC_1819,Micah TANG,TPE,M,31.39,0,3,1,1,0,AUS,37.27,36.75,74.02000000000001
4CC_1819,Julian Zhi Jie YEE,MAS,M,35.06,1,2,1,2,0,AUS,30.68,32.75,63.43
4CC_1819,Micah Kai LYNETTE,THA,M,28.53,0,2,2,1,0,AUS,29.85,30.25,60.1
4CC_1819,Harrison Jon-Yen WONG,HKG,M,28.62,0,2,2,0,0,AUS,29.85,29.25,59.1
4CC_1819,Sihyeong LEE,KOR,M,26.43,0,3,0,3,0,AUS,24.84,29.5,54.34
4CC_1819,Nikita MANKO,KAZ,M,26.93,0,3,1,2,0,AUS,25.66,26.5,52.16
4CC_1819,Leslie Man Cheuk IP,HKG,M,27.02,0,2,2,0,0,AUS,26.14,27.5,53.64
4CC_1819,Mark WEBSTER,AUS,M,24.23,0,3,1,1,1,AUS,22.04,30.5,52.54
4CC_1819,Kai Xiang CHEW,MAS,M,21.83,0,1,2,2,0,AUS,18.56,27.75,46.31
4CC_1819,Shoma UNO,JPN,M,86.63,3,6,1,0,0,CHN,99.81,89.0,188.81
4CC_1819,Boyang JIN,CHN,M,86.54,3,6,1,0,0,CHN,97.82,86.5,184.32
4CC_1819,Keegan MESSING,CAN,M,75.43,2,6,2,0,0,CHN,93.79,88.5,182.29000000000002
4CC_1819,Jason BROWN,USA,M,73.06,1,8,2,2,0,CHN,82.66,89.0,171.66
4CC_1819,Vincent ZHOU,USA,M,82.26,3,6,1,3,0,CHN,91.61,86.0,177.61
4CC_1819,Keiji TANAKA,JPN,M,71.35,2,5,2,0,0,CHN,84.96,82.0,166.95999999999998
4CC_1819,Tomoki HIWATASHI,USA,M,72.98,1,8,1,2,0,CHN,88.53,79.0,167.53
4CC_1819,Junhwan CHA,KOR,M,70.9,2,7,1,5,0,CHN,71.84,81.5,153.34
4CC_1819,Brendan KERRY,AUS,M,69.48,2,4,4,0,0,CHN,76.7,71.5,148.2
4CC_1819,Nam NGUYEN,CAN,M,64.15,2,5,0,1,0,CHN,65.19,77.5,142.69
4CC_1819,Nicolas NADEAU,CAN,M,56.8,0,7,4,2,0,CHN,64.04,76.5,140.54000000000002
4CC_1819,Kazuki TOMONO,JPN,M,57.64,1,6,2,3,1,CHN,59.1,73.5,132.6
4CC_1819,Sihyeong LEE,KOR,M,61.83,0,7,4,2,0,CHN,69.28,67.5,136.78
4CC_1819,June Hyoung LEE,KOR,M,58.99,0,7,3,2,0,CHN,61.08,65.0,126.08
4CC_1819,Andrew DODDS,AUS,M,44.74,0,4,3,0,1,CHN,52.34,72.5,124.84
4CC_1819,Micah Kai LYNETTE,THA,M,60.95,0,7,3,3,0,CHN,62.8,57.5,120.3
4CC_1819,Julian Zhi Jie YEE,MAS,M,50.32,0,6,3,3,0,CHN,49.76,66.0,115.75999999999999
4CC_1819,He ZHANG,CHN,M,54.58,1,4,3,3,1,CHN,47.51,65.5,113.00999999999999
4CC_1819,Micah TANG,TPE,M,54.43,0,6,4,1,0,CHN,50.24,62.0,112.24000000000001
4CC_1819,Donovan CARRILLO,MEX,M,55.21,0,7,1,3,0,CHN,46.28,65.0,111.28
4CC_1819,Leslie Man Cheuk IP,HKG,M,47.97,0,5,3,0,0,CHN,48.13,52.5,100.63
4CC_1819,Harrison Jon-Yen WONG,HKG,M,49.05,0,4,5,2,0,CHN,45.26,54.0,99.25999999999999
4CC_1819,Nikita MANKO,KAZ,M,42.18,0,5,3,3,2,CHN,39.76,55.5,95.25999999999999
4CC_1819,Mark WEBSTER,AUS,M,32.47,0,3,4,1,0,CHN,31.17,53.0,84.17
EC_1819,Alina ZAGITOVA,RUS,F,32.01,0,3,1,1,0,SVK,37.08,34.8,71.88
EC_1819,Sofia SAMODUROVA,RUS,F,31.33,0,3,1,0,0,SVK,37.04,31.8,68.84
EC_1819,Alexia PAGANINI,SUI,F,30.73,0,3,1,0,1,SVK,33.92,30.0,63.92
EC_1819,Viveca LINDFORS,FIN,F,31.93,0,3,1,0,0,SVK,37.76,30.6,68.36
EC_1819,Nicole RAJICOVA,SVK,F,29.43,0,2,2,0,0,SVK,35.11,30.2,65.31
EC_1819,Laurine LECAVELIER,FRA,F,30.23,0,3,1,0,0,SVK,33.14,31.2,64.34
EC_1819,Ekaterina RYABOVA,AZE,F,30.83,0,3,1,1,0,SVK,33.68,25.2,58.879999999999995
EC_1819,Mae Berenice MEITE,FRA,F,28.66,0,3,1,1,0,SVK,31.69,30.8,62.49
EC_1819,Alexandra FEIGIN,BUL,F,28.23,0,3,1,0,0,SVK,33.21,27.8,61.010000000000005
EC_1819,Emmi PELTONEN,FIN,F,27.13,0,2,2,0,0,SVK,28.24,29.6,57.84
EC_1819,Stanislava KONSTANTINOVA,RUS,F,23.86,0,2,2,2,0,SVK,24.6,31.6,56.2
EC_1819,Eliska BREZINOVA,CZE,F,26.73,0,2,2,0,0,SVK,31.07,26.4,57.47
EC_1819,Ivett TOTH,HUN,F,26.55,0,3,0,3,0,SVK,27.66,26.8,54.46
EC_1819,Julia SAUTER,ROU,F,26.35,0,2,2,0,0,SVK,29.47,24.8,54.269999999999996
EC_1819,Dasa GRM,SLO,F,25.83,0,2,2,0,0,SVK,28.53,27.8,56.33
EC_1819,Lucrezia GENNARO,ITA,F,27.43,0,2,2,0,0,SVK,28.72,24.6,53.32
EC_1819,Anita OESTLUND,SWE,F,24.34,0,2,2,1,0,SVK,25.44,25.4,50.84
EC_1819,Yasmine Kimiko YAMADA,SUI,F,29.14,0,3,1,1,0,SVK,28.08,25.4,53.48
EC_1819,Nicole SCHOTT,GER,F,25.43,0,2,1,1,0,SVK,25.69,27.6,53.290000000000006
EC_1819,Pernille SORENSEN,DEN,F,26.78,0,3,1,1,0,SVK,26.88,25.0,51.879999999999995
EC_1819,Anastasiya GALUSTYAN,ARM,F,27.36,0,3,1,2,0,SVK,26.12,23.8,49.92
EC_1819,Natasha MCKAY,GBR,F,22.3,0,2,2,1,0,SVK,23.64,27.0,50.64
EC_1819,Antonina DUBININA,SRB,F,24.41,0,2,2,1,0,SVK,25.75,25.0,50.75
EC_1819,Nathalie WEINZIERL,GER,F,27.22,0,3,1,2,0,SVK,22.89,26.4,49.29
EC_1819,Elzbieta GABRYSZAK,POL,F,22.81,0,2,2,1,0,SVK,23.07,25.2,48.269999999999996
EC_1819,Sophia SCHALLER,AUT,F,23.98,0,2,2,0,1,SVK,23.97,23.6,47.57
EC_1819,Gerli LIINAMAEE,EST,F,24.01,0,2,2,1,0,SVK,23.92,24.8,48.72
EC_1819,Kyarha VAN TIEL,NED,F,25.96,0,2,2,1,0,SVK,21.93,23.8,45.730000000000004
EC_1819,Lara Naki GUTMANN,ITA,F,23.36,0,2,2,1,1,SVK,21.1,22.6,43.7
EC_1819,Silvia HUGEC,SVK,F,22.13,0,1,3,1,0,SVK,23.12,23.8,46.92
EC_1819,Valentina MATOS,ESP,F,21.13,0,1,3,1,0,SVK,21.22,23.0,44.22
EC_1819,Paulina RAMANAUSKAITE,LTU,F,19.41,0,1,3,1,1,SVK,19.12,24.4,43.519999999999996
EC_1819,Camilla GJERSEM,NOR,F,19.68,0,2,1,4,0,SVK,18.2,23.4,41.599999999999994
EC_1819,Hana CVIJANOVIC,CRO,F,20.96,0,2,2,2,0,SVK,18.73,22.2,40.93
EC_1819,Elizabete JUBKANE,LAT,F,20.83,0,2,2,1,0,SVK,18.41,22.4,40.81
EC_1819,Anastasia GOZHVA,UKR,F,16.69,0,1,2,4,0,SVK,16.72,23.0,39.72
EC_1819,Sofia SAMODUROVA,RUS,F,61.11,0,7,4,1,0,ESP,72.14,64.4,136.54000000000002
EC_1819,Stanislava KONSTANTINOVA,RUS,F,56.05,0,6,4,1,0,ESP,65.39,60.8,126.19
EC_1819,Viveca LINDFORS,FIN,F,57.51,0,6,5,1,0,ESP,66.52,62.4,128.92
EC_1819,Alina ZAGITOVA,RUS,F,51.01,0,6,4,4,0,ESP,53.38,68.0,121.38
EC_1819,Mae Berenice MEITE,FRA,F,58.45,0,7,3,1,0,ESP,60.8,58.8,119.6
EC_1819,Laurine LECAVELIER,FRA,F,55.0,0,6,4,1,0,ESP,58.99,59.2,118.19
EC_1819,Alexia PAGANINI,SUI,F,50.95,0,5,5,2,0,ESP,56.63,58.8,115.43
EC_1819,Emmi PELTONEN,FIN,F,46.7,0,4,5,0,0,ESP,52.88,56.8,109.68
EC_1819,Eliska BREZINOVA,CZE,F,53.33,0,5,5,0,0,ESP,56.79,58.4,115.19
EC_1819,Ivett TOTH,HUN,F,49.71,0,6,3,4,0,ESP,52.98,53.2,106.18
EC_1819,Alexandra FEIGIN,BUL,F,55.16,0,7,4,4,0,ESP,55.03,56.8,111.83
EC_1819,Nicole RAJICOVA,SVK,F,47.92,0,5,5,3,1,ESP,47.75,60.0,107.75
EC_1819,Ekaterina RYABOVA,AZE,F,46.28,0,4,6,3,0,ESP,48.14,52.4,100.53999999999999
EC_1819,Yasmine Kimiko YAMADA,SUI,F,52.07,0,6,4,1,0,ESP,49.89,50.8,100.69
EC_1819,Julia SAUTER,ROU,F,44.29,0,4,5,0,0,ESP,45.93,49.2,95.13
EC_1819,Nicole SCHOTT,GER,F,47.26,0,5,5,1,0,ESP,47.92,48.4,96.32
EC_1819,Dasa GRM,SLO,F,44.26,0,4,5,4,0,ESP,41.61,50.8,92.41
EC_1819,Anita OESTLUND,SWE,F,44.17,0,5,4,3,1,ESP,42.27,50.4,92.67
EC_1819,Natasha MCKAY,GBR,F,41.71,0,3,8,3,0,ESP,40.97,49.6,90.57
EC_1819,Lucrezia GENNARO,ITA,F,43.79,0,5,4,3,0,ESP,41.62,50.4,92.02
EC_1819,Nathalie WEINZIERL,GER,F,46.92,0,5,3,1,0,ESP,41.69,48.0,89.69
EC_1819,Anastasiya GALUSTYAN,ARM,F,42.17,0,6,5,6,0,ESP,40.11,50.8,90.91
EC_1819,Pernille SORENSEN,DEN,F,45.27,0,6,3,3,1,ESP,37.69,41.6,79.28999999999999
EC_1819,Antonina DUBININA,SRB,F,38.79,0,5,4,6,0,ESP,33.92,42.8,76.72
EC_1819,Mikhail KOLYADA,RUS,M,42.0,1,3,0,0,0,EST,53.77,48.25,102.02000000000001
EC_1819,Alexander SAMARIN,RUS,M,42.1,1,3,0,0,0,EST,50.23,41.0,91.22999999999999
EC_1819,Javier FERNANDEZ,ESP,M,39.58,2,1,1,1,0,EST,44.72,47.25,91.97
EC_1819,Kevin AYMOZ,FRA,M,42.0,1,3,0,0,0,EST,49.01,39.75,88.75999999999999
EC_1819,Maxim KOVTUN,RUS,M,42.38,2,2,0,1,0,EST,45.96,43.5,89.46000000000001
EC_1819,Daniel SAMOHIN,ISR,M,43.3,2,2,0,0,0,EST,47.29,40.25,87.53999999999999
EC_1819,Alexei BYCHENKO,ISR,M,40.11,1,3,0,0,0,EST,46.51,40.0,86.50999999999999
EC_1819,Michal BREZINA,CZE,M,38.1,1,2,1,0,0,EST,42.65,41.75,84.4
EC_1819,Daniel GRASSL,ITA,M,42.61,1,3,0,0,0,EST,46.35,35.0,81.35
EC_1819,Matteo RIZZO,ITA,M,37.35,0,4,0,0,0,EST,40.93,38.0,78.93
EC_1819,Alexander MAJOROV,SWE,M,42.21,1,3,0,0,0,EST,42.68,37.25,79.93
EC_1819,Deniss VASILJEVS,LAT,M,32.81,0,4,0,1,0,EST,38.61,40.0,78.61
EC_1819,Adam SIAO HIM FA,FRA,M,37.3,1,2,1,0,0,EST,42.22,32.25,74.47
EC_1819,Vladimir LITVINTSEV,AZE,M,39.35,1,3,0,0,0,EST,42.17,34.0,76.17
EC_1819,Morisi KVITELASHVILI,GEO,M,34.5,1,2,1,1,0,EST,35.93,38.25,74.18
EC_1819,Aleksandr SELEVKO,EST,M,31.61,0,3,1,0,0,EST,38.06,33.25,71.31
EC_1819,Paul FENTZ,GER,M,34.69,0,4,0,0,0,EST,36.52,36.5,73.02000000000001
EC_1819,Matyas BELOHRADSKY,CZE,M,31.13,0,3,1,0,0,EST,35.87,32.0,67.87
EC_1819,Ivan SHMURATKO,UKR,M,36.23,0,4,0,0,0,EST,36.34,32.5,68.84
EC_1819,Sondre ODDVOLL BOE,NOR,M,31.83,0,3,1,0,0,EST,34.85,32.0,66.85
EC_1819,Luc MAIERHOFER,AUT,M,31.33,0,3,1,0,0,EST,34.7,30.5,65.2
EC_1819,Graham NEWBERRY,GBR,M,34.25,0,4,0,1,0,EST,29.35,31.75,61.1
EC_1819,Davide LEWTON BRAIN,MON,M,27.73,0,3,1,0,0,EST,30.48,29.75,60.230000000000004
EC_1819,Irakli MAYSURADZE,GEO,M,34.48,1,2,0,2,0,EST,32.68,31.25,63.93
EC_1819,Igor REZNICHENKO,POL,M,34.09,0,3,1,0,0,EST,30.0,29.0,59.0
EC_1819,Slavik HAYRAPETYAN,ARM,M,35.85,0,4,0,0,0,EST,29.96,28.0,57.96
EC_1819,Nikolaj MAJOROV,SWE,M,28.1,0,3,1,1,0,EST,27.75,30.0,57.75
EC_1819,Burak DEMIRBOGA,TUR,M,32.03,0,4,0,1,0,EST,27.15,26.0,53.15
EC_1819,Nicky OBREYKOV,BUL,M,31.47,0,3,1,0,1,EST,28.99,28.5,57.489999999999995
EC_1819,Yakau ZENKO,BLR,M,24.8,0,2,1,1,0,EST,26.24,30.25,56.489999999999995
EC_1819,Lukas BRITSCHGI,SUI,M,31.46,0,3,1,1,0,EST,27.79,32.25,60.04
EC_1819,Roman GALAY,FIN,M,30.57,0,4,0,2,0,EST,26.82,29.0,55.82
EC_1819,Conor STAKELUM,IRL,M,27.83,0,3,1,0,0,EST,28.99,28.0,56.989999999999995
EC_1819,Hector ALONSO SERRANO,ESP,M,24.13,0,2,2,1,0,EST,25.28,28.5,53.78
EC_1819,Michael NEUMAN,SVK,M,29.73,0,3,1,0,0,EST,25.95,25.0,50.95
EC_1819,Thomas KENNES,NED,M,22.45,0,2,1,2,0,EST,21.05,27.75,48.8
EC_1819,Alexander BOROVOJ,HUN,M,24.81,0,2,1,2,0,EST,20.58,25.5,46.08
EC_1819,Javier FERNANDEZ,ESP,M,71.85,2,6,2,1,0,ITA,86.05,95.5,181.55
EC_1819,Alexander SAMARIN,RUS,M,78.24,2,6,2,0,0,ITA,88.3,91.0,179.3
EC_1819,Matteo RIZZO,ITA,M,76.2,1,8,1,0,0,ITA,88.77,82.5,171.26999999999998
EC_1819,Kevin AYMOZ,FRA,M,72.97,1,8,1,2,0,ITA,73.76,85.5,159.26
EC_1819,Daniel GRASSL,ITA,M,81.35,2,8,0,2,0,ITA,83.5,74.5,158.0
EC_1819,Michal BREZINA,CZE,M,66.76,2,4,3,1,0,ITA,68.83,81.0,149.82999999999998
EC_1819,Morisi KVITELASHVILI,GEO,M,70.35,2,6,2,1,1,ITA,74.71,67.0,141.70999999999998
EC_1819,Alexander MAJOROV,SWE,M,67.94,1,7,1,2,0,ITA,69.96,72.5,142.45999999999998
EC_1819,Adam SIAO HIM FA,FRA,M,76.39,3,5,1,1,0,ITA,73.21,70.0,143.20999999999998
EC_1819,Deniss VASILJEVS,LAT,M,61.24,0,8,1,3,0,ITA,63.77,80.5,144.27
EC_1819,Mikhail KOLYADA,RUS,M,60.42,2,4,0,0,0,ITA,57.15,84.5,141.65
EC_1819,Paul FENTZ,GER,M,63.08,1,6,3,1,0,ITA,67.99,71.5,139.49
EC_1819,Alexei BYCHENKO,ISR,M,61.15,1,5,4,1,1,ITA,61.91,74.0,135.91
EC_1819,Daniel SAMOHIN,ISR,M,58.32,2,3,2,0,0,ITA,53.56,84.0,137.56
EC_1819,Vladimir LITVINTSEV,AZE,M,67.87,1,8,1,4,1,ITA,66.74,66.0,132.74
EC_1819,Maxim KOVTUN,RUS,M,54.27,2,2,4,3,0,ITA,48.18,78.5,126.68
EC_1819,Graham NEWBERRY,GBR,M,58.78,0,6,4,1,0,ITA,64.76,66.5,131.26
EC_1819,Sondre ODDVOLL BOE,NOR,M,57.69,0,7,3,1,0,ITA,60.64,62.5,123.14
EC_1819,Luc MAIERHOFER,AUT,M,59.38,0,7,3,0,0,ITA,62.04,59.5,121.53999999999999
EC_1819,Aleksandr SELEVKO,EST,M,52.93,0,5,5,2,0,ITA,57.9,69.0,126.9
EC_1819,Matyas BELOHRADSKY,CZE,M,52.54,0,6,3,2,0,ITA,57.9,60.0,117.9
EC_1819,Irakli MAYSURADZE,GEO,M,57.13,0,7,1,2,0,ITA,53.77,56.0,109.77000000000001
EC_1819,Davide LEWTON BRAIN,MON,M,47.09,0,4,6,0,0,ITA,51.24,62.5,113.74000000000001
EC_1819,Ivan SHMURATKO,UKR,M,63.07,0,8,1,2,0,ITA,53.76,58.5,112.25999999999999
GPF_1819,Rika KIHIRA,JPN,F,36.39,0,4,0,0,0,FIN,47.47,35.0,82.47
GPF_1819,Alina ZAGITOVA,RUS,F,33.23,0,3,1,0,0,FIN,40.11,34.2,74.31
GPF_1819,Elizaveta TUKTAMYSHEVA,RUS,F,33.99,0,4,0,1,0,FIN,37.41,28.2,65.61
GPF_1819,Kaori SAKAMOTO,JPN,F,30.39,0,3,1,0,0,FIN,37.64,31.4,69.03999999999999
GPF_1819,Sofia SAMODUROVA,RUS,F,30.73,0,3,1,0,0,FIN,37.49,29.4,66.89
GPF_1819,Satoko MIYAHARA,JPN,F,27.25,0,2,2,1,0,FIN,32.27,33.8,66.07
GPF_1819,Rika KIHIRA,JPN,F,63.65,0,8,3,1,0,FIN,73.69,70.4,144.09
GPF_1819,Alina ZAGITOVA,RUS,F,61.14,0,6,4,0,0,FIN,69.28,70.8,140.07999999999998
GPF_1819,Elizaveta TUKTAMYSHEVA,RUS,F,66.54,0,8,3,0,0,FIN,75.4,54.0,129.4
GPF_1819,Kaori SAKAMOTO,JPN,F,62.23,0,7,4,0,0,FIN,73.53,69.6,143.13
GPF_1819,Sofia SAMODUROVA,RUS,F,61.71,0,7,4,0,0,FIN,70.67,57.6,128.27
GPF_1819,Satoko MIYAHARA,JPN,F,55.19,0,7,4,4,0,FIN,63.07,68.4,131.47
GPF_1819,Nathan CHEN,USA,M,43.05,2,1,0,1,0,RUS,47.85,44.0,91.85
GPF_1819,Shoma UNO,JPN,M,40.85,2,1,1,1,0,RUS,47.23,43.25,90.47999999999999
GPF_1819,Michal BREZINA,CZE,M,38.1,1,2,1,0,0,RUS,46.7,43.25,89.95
GPF_1819,Junhwan CHA,KOR,M,40.48,1,3,0,1,0,RUS,45.7,40.5,86.2
GPF_1819,Sergei VORONOV,RUS,M,39.9,1,3,0,0,0,RUS,43.04,41.5,84.53999999999999
GPF_1819,Keegan MESSING,CAN,M,34.72,1,3,0,2,0,RUS,37.4,40.75,78.15
GPF_1819,Nathan CHEN,USA,M,91.52,4,6,0,1,0,RUS,104.76,90.5,195.26
GPF_1819,Shoma UNO,JPN,M,83.28,4,5,1,2,0,RUS,89.97,89.0,178.97
GPF_1819,Junhwan CHA,KOR,M,78.83,2,7,1,1,0,RUS,90.49,80.5,170.99
GPF_1819,Michal BREZINA,CZE,M,67.5,1,6,3,1,0,RUS,80.51,87.0,167.51
GPF_1819,Keegan MESSING,CAN,M,71.08,2,5,3,1,0,RUS,74.84,82.5,157.34
GPF_1819,Sergei VORONOV,RUS,M,68.87,2,5,3,2,0,RUS,68.38,78.5,146.88
GPFRA_1819,Mai MIHARA,JPN,F,30.68,0,3,1,1,0,RUS,33.69,31.4,65.09
GPFRA_1819,Rika KIHIRA,JPN,F,28.49,0,3,0,1,0,RUS,34.18,32.2,66.38
GPFRA_1819,Evgenia MEDVEDEVA,RUS,F,27.61,0,2,2,1,1,RUS,32.7,35.2,67.9
GPFRA_1819,Marin HONDA,JPN,F,28.46,0,3,1,1,0,RUS,32.96,29.4,62.36
GPFRA_1819,Maria SOTSKOVA,RUS,F,28.27,0,3,1,1,0,RUS,31.41,32.0,63.41
GPFRA_1819,Bradie TENNELL,USA,F,28.37,0,3,1,2,0,RUS,29.42,32.2,61.620000000000005
GPFRA_1819,Mae Berenice MEITE,FRA,F,30.33,0,3,1,0,0,RUS,33.6,25.6,59.2
GPFRA_1819,Alexia PAGANINI,SUI,F,28.98,0,3,1,0,1,RUS,30.84,26.4,57.239999999999995
GPFRA_1819,Lea SERNA,FRA,F,29.28,0,3,1,1,0,RUS,29.93,22.8,52.730000000000004
GPFRA_1819,Stanislava KONSTANTINOVA,RUS,F,20.78,0,1,2,2,0,RUS,23.31,32.0,55.31
GPFRA_1819,Laurine LECAVELIER,FRA,F,23.88,0,3,1,2,0,RUS,23.42,29.6,53.02
GPFRA_1819,Matilda ALGOTSSON,SWE,F,25.31,0,2,2,1,0,RUS,23.1,23.2,46.3
GPFRA_1819,Rika KIHIRA,JPN,F,62.9,0,8,3,2,0,RUS,68.39,64.4,132.79000000000002
GPFRA_1819,Bradie TENNELL,USA,F,61.6,0,7,4,2,0,RUS,67.73,64.0,131.73000000000002
GPFRA_1819,Mai MIHARA,JPN,F,58.22,0,6,5,1,0,RUS,61.24,62.4,123.64
GPFRA_1819,Stanislava KONSTANTINOVA,RUS,F,61.68,0,7,3,1,0,RUS,73.65,65.6,139.25
GPFRA_1819,Evgenia MEDVEDEVA,RUS,F,52.63,0,6,4,1,1,RUS,58.16,70.4,128.56
GPFRA_1819,Marin HONDA,JPN,F,49.57,0,4,7,2,0,RUS,55.31,64.8,120.11
GPFRA_1819,Maria SOTSKOVA,RUS,F,49.33,0,5,5,2,1,RUS,55.24,63.6,118.84
GPFRA_1819,Mae Berenice MEITE,FRA,F,56.11,0,7,3,4,0,RUS,53.74,50.8,104.53999999999999
GPFRA_1819,Laurine LECAVELIER,FRA,F,51.68,0,5,5,1,0,RUS,52.36,56.8,109.16
GPFRA_1819,Alexia PAGANINI,SUI,F,47.75,0,4,6,1,0,RUS,47.31,52.4,99.71000000000001
GPFRA_1819,Matilda ALGOTSSON,SWE,F,46.97,0,5,4,3,0,RUS,46.96,49.6,96.56
GPFRA_1819,Lea SERNA,FRA,F,50.58,0,6,4,3,0,RUS,48.74,48.8,97.53999999999999
GPFRA_1819,Jason BROWN,USA,M,38.01,0,4,0,0,0,ISR,48.43,43.25,91.68
GPFRA_1819,Alexander SAMARIN,RUS,M,44.7,2,1,1,0,0,ISR,48.67,40.5,89.17
GPFRA_1819,Nathan CHEN,USA,M,41.97,2,2,0,2,1,ISR,43.19,42.25,85.44
GPFRA_1819,Romain PONSART,FRA,M,40.71,1,3,0,0,0,ISR,47.69,37.0,84.69
GPFRA_1819,Deniss VASILJEVS,LAT,M,35.41,0,4,0,1,0,ISR,40.53,41.0,81.53
GPFRA_1819,Kevin AYMOZ,FRA,M,41.6,1,3,0,0,0,ISR,42.99,38.25,81.24000000000001
GPFRA_1819,Boyang JIN,CHN,M,40.73,2,1,1,1,0,ISR,38.94,39.5,78.44
GPFRA_1819,Keiji TANAKA,JPN,M,40.5,1,3,0,0,0,ISR,39.74,39.5,79.24000000000001
GPFRA_1819,Dmitri ALIEV,RUS,M,34.04,1,2,0,2,0,ISR,37.23,40.25,77.47999999999999
GPFRA_1819,Daniel SAMOHIN,ISR,M,38.86,1,3,0,1,0,ISR,36.99,39.0,75.99000000000001
GPFRA_1819,Nicolas NADEAU,CAN,M,24.79,0,2,2,2,0,ISR,25.16,36.25,61.41
GPFRA_1819,Nathan CHEN,USA,M,83.6,3,6,2,3,0,ISR,93.63,85.5,179.13
GPFRA_1819,Dmitri ALIEV,RUS,M,71.56,1,8,1,0,0,ISR,83.88,83.5,167.38
GPFRA_1819,Jason BROWN,USA,M,56.34,0,5,6,2,0,ISR,69.6,86.5,156.1
GPFRA_1819,Alexander SAMARIN,RUS,M,68.38,2,5,3,2,1,ISR,72.97,81.5,154.47
GPFRA_1819,Kevin AYMOZ,FRA,M,67.3,1,7,2,3,0,ISR,67.97,81.0,148.97
GPFRA_1819,Romain PONSART,FRA,M,55.79,1,5,2,0,1,ISR,66.1,78.0,144.1
GPFRA_1819,Deniss VASILJEVS,LAT,M,58.78,1,6,2,3,1,ISR,60.38,81.5,141.88
GPFRA_1819,Keiji TANAKA,JPN,M,63.07,1,7,1,3,0,ISR,62.15,80.0,142.15
GPFRA_1819,Daniel SAMOHIN,ISR,M,67.95,2,6,1,1,0,ISR,68.46,78.0,146.45999999999998
