element,comp_id,skater_fullname,event,bv,goe,edge_call,underrotated,downgraded,invalid,other_error,num_jump_errors,num_quads,num_triples,num_doubles,date
2A+3T,GPF_1617,Satoko MIYAHARA,LADIES_FS,8.36,1.40,0,0,0,0,0,0,0,1,1,2016-12-08
3S,GPF_1617,Satoko MIYAHARA,LADIES_FS,4.84,1.00,0,0,0,0,0,0,0,1,0,2016-12-08
2A,GPF_1617,Satoko MIYAHARA,LADIES_FS,3.63,0.71,0,0,0,0,0,0,0,0,1,2016-12-08
3Lz+3T,GPF_1617,Anna POGORILAYA,LADIES_FS,10.30,1.10,0,0,0,0,0,0,0,2,0,2016-12-08
3F,GPF_1617,Anna POGORILAYA,LADIES_FS,5.30,0.30,0,0,0,0,1,1,0,1,0,2016-12-08
2A,GPF_1617,Anna POGORILAYA,LADIES_FS,3.30,0.93,0,0,0,0,0,0,0,0,1,2016-12-08
3Lz+1Lo+3S,GPF_1617,Anna POGORILAYA,LADIES_FS,11.99,0.50,0,0,0,0,0,0,0,2,0,2016-12-08
3Lo+2T,GPF_1617,Anna POGORILAYA,LADIES_FS,7.04,0.80,0,0,0,0,0,0,0,1,1,2016-12-08
3Lo,GPF_1617,Anna POGORILAYA,LADIES_FS,5.61,1.30,0,0,0,0,0,0,0,1,0,2016-12-08
2A,GPF_1617,Anna POGORILAYA,LADIES_FS,3.63,0.21,0,0,0,0,0,0,0,0,1,2016-12-08
3F+3T,GPF_1617,Kaetlyn OSMOND,LADIES_FS,9.60,1.80,0,0,0,0,0,0,0,2,0,2016-12-08
2A+2T,GPF_1617,Kaetlyn OSMOND,LADIES_FS,4.60,0.36,0,0,0,0,0,0,0,0,2,2016-12-08
3Lz,GPF_1617,Kaetlyn OSMOND,LADIES_FS,6.00,1.70,0,0,0,0,0,0,0,1,0,2016-12-08
3Lo,GPF_1617,Kaetlyn OSMOND,LADIES_FS,5.61,1.40,0,0,0,0,0,0,0,1,0,2016-12-08
3F,GPF_1617,Kaetlyn OSMOND,LADIES_FS,5.83,0.10,0,0,0,0,0,0,0,1,0,2016-12-08
2S+1T+2Lo,GPF_1617,Kaetlyn OSMOND,LADIES_FS,3.85,0.00,0,0,0,0,0,0,0,0,2,2016-12-08
2A,GPF_1617,Kaetlyn OSMOND,LADIES_FS,3.63,0.64,0,0,0,0,0,0,0,0,1,2016-12-08
3Lz+3T,GPF_1617,Maria SOTSKOVA,LADIES_FS,10.30,0.90,0,0,0,0,0,0,0,2,0,2016-12-08
3F,GPF_1617,Maria SOTSKOVA,LADIES_FS,5.30,-0.20,0,0,0,0,0,0,0,1,0,2016-12-08
3Lo,GPF_1617,Maria SOTSKOVA,LADIES_FS,5.61,1.30,0,0,0,0,0,0,0,1,0,2016-12-08
3F+1Lo+3S,GPF_1617,Maria SOTSKOVA,LADIES_FS,8.03,-1.20,0,1,0,0,0,1,0,2,0,2016-12-08
3Lz,GPF_1617,Maria SOTSKOVA,LADIES_FS,6.60,0.70,0,0,0,0,0,0,0,1,0,2016-12-08
2A+2T,GPF_1617,Maria SOTSKOVA,LADIES_FS,5.06,0.57,0,0,0,0,0,0,0,0,2,2016-12-08
2A,GPF_1617,Maria SOTSKOVA,LADIES_FS,3.63,0.64,0,0,0,0,0,0,0,0,1,2016-12-08
3Lz,GPF_1617,Elena RADIONOVA,LADIES_FS,4.20,-2.10,0,1,0,0,0,1,0,1,0,2016-12-08
3F,GPF_1617,Elena RADIONOVA,LADIES_FS,5.30,0.40,0,0,0,0,0,0,0,1,0,2016-12-08
3Lz+3T,GPF_1617,Elena RADIONOVA,LADIES_FS,9.90,-0.50,0,1,0,0,0,1,0,2,0,2016-12-08
3Lo+1Lo+3S,GPF_1617,Elena RADIONOVA,LADIES_FS,7.59,-1.80,0,0,1,0,0,1,0,2,0,2016-12-08
2A,GPF_1617,Elena RADIONOVA,LADIES_FS,3.63,0.07,0,0,0,0,0,0,0,0,1,2016-12-08
3S,GPF_1617,Elena RADIONOVA,LADIES_FS,4.84,0.50,0,0,0,0,0,0,0,1,0,2016-12-08
2A,GPF_1617,Elena RADIONOVA,LADIES_FS,3.63,0.14,0,0,0,0,0,0,0,0,1,2016-12-08
4T,GPFRA_1617,Javier FERNANDEZ,MEN_SP,10.30,-4.00,0,0,0,0,0,0,1,0,0,2016-11-11
4S+3T,GPFRA_1617,Javier FERNANDEZ,MEN_SP,14.80,1.14,0,0,0,0,0,0,1,1,0,2016-11-11
3A,GPFRA_1617,Javier FERNANDEZ,MEN_SP,9.35,2.29,0,0,0,0,0,0,0,1,0,2016-11-11
4Lz+3T,GPFRA_1617,Nathan CHEN,MEN_SP,17.90,1.57,0,0,0,0,0,0,1,1,0,2016-11-11
4F,GPFRA_1617,Nathan CHEN,MEN_SP,12.30,0.26,0,0,0,0,0,0,1,0,0,2016-11-11
2A,GPFRA_1617,Nathan CHEN,MEN_SP,3.63,0.43,0,0,0,0,0,0,0,0,1,2016-11-11
4T,GPFRA_1617,Denis TEN,MEN_SP,10.30,-2.06,0,0,0,0,0,0,1,0,0,2016-11-11
3Lz+3T,GPFRA_1617,Denis TEN,MEN_SP,10.30,1.30,0,0,0,0,0,0,0,2,0,2016-11-11
