element,comp_id,skater_fullname,event,bv,goe,failed_req,invalid,num_spin_errors,date
CCoSp4,WC_1011,Kanako MURAKAMI,LADIES_FS,3.50,0.79,0,0,0,2011-04-25
FSSp4,WC_1011,Kiira KORPI,LADIES_FS,3.00,0.50,0,0,0,2011-04-25
LSp4,WC_1011,Kiira KORPI,LADIES_FS,2.70,0.71,0,0,0,2011-04-25
CCoSp4,WC_1011,Kiira KORPI,LADIES_FS,3.50,0.71,0,0,0,2011-04-25
CCoSp4,WC_1011,Ksenia MAKAROVA,LADIES_FS,3.50,0.86,0,0,0,2011-04-25
LSp2,WC_1011,Ksenia MAKAROVA,LADIES_FS,1.90,0.50,0,0,0,2011-04-25
FSSp3,WC_1011,Ksenia MAKAROVA,LADIES_FS,2.60,-0.13,0,0,0,2011-04-25
CCoSp4,WC_1011,Elene GEDEVANISHVILI,LADIES_FS,3.50,0.50,0,0,0,2011-04-25
FSSp4,WC_1011,Elene GEDEVANISHVILI,LADIES_FS,3.00,0.50,0,0,0,2011-04-25
FCCoSp3,WC_1011,Elene GEDEVANISHVILI,LADIES_FS,3.00,0.57,0,0,0,2011-04-25
LSp3,WC_1011,Sarah HECKEN,LADIES_FS,2.40,0.14,0,0,0,2011-04-25
FCSp4,WC_1011,Sarah HECKEN,LADIES_FS,3.20,0.29,0,0,0,2011-04-25
CCoSp4,WC_1011,Sarah HECKEN,LADIES_FS,3.50,0.14,0,0,0,2011-04-25
CLSp2,WC_1011,Cynthia PHANEUF,LADIES_FS,2.40,0.43,0,0,0,2011-04-25
FSSp3,WC_1011,Cynthia PHANEUF,LADIES_FS,2.60,0.43,0,0,0,2011-04-25
CCoSp4,WC_1011,Cynthia PHANEUF,LADIES_FS,3.50,0.57,0,0,0,2011-04-25
FCSp4,WC_1011,Joshi HELGESSON,LADIES_FS,3.20,0.21,0,0,0,2011-04-25
CCoSp4,WC_1011,Joshi HELGESSON,LADIES_FS,3.50,0.14,0,0,0,2011-04-25
FCCoSp4,WC_1011,Joshi HELGESSON,LADIES_FS,3.50,0.21,0,0,0,2011-04-25
CCSp4,WC_1011,Rachael FLATT,LADIES_FS,3.20,0.21,0,0,0,2011-04-25
FCoSp3,WC_1011,Rachael FLATT,LADIES_FS,2.50,0.29,0,0,0,2011-04-25
CCoSp3,WC_1011,Rachael FLATT,LADIES_FS,3.00,0.14,0,0,0,2011-04-25
LSp4,WC_1011,Mae Berenice MEITE,LADIES_FS,2.70,0.50,0,0,0,2011-04-25
FCSp4,WC_1011,Mae Berenice MEITE,LADIES_FS,3.20,0.07,0,0,0,2011-04-25
CCoSp4,WC_1011,Mae Berenice MEITE,LADIES_FS,3.50,0.07,0,0,0,2011-04-25
CSp3,WC_1011,Viktoria HELGESSON,LADIES_FS,2.30,0.50,0,0,0,2011-04-25
FCCoSp4,WC_1011,Viktoria HELGESSON,LADIES_FS,3.50,0.29,0,0,0,2011-04-25
FSSp4,WC_1011,Viktoria HELGESSON,LADIES_FS,3.00,0.21,0,0,0,2011-04-25
CCoSp4,WC_1011,Bingwa GENG,LADIES_FS,3.50,0.21,0,0,0,2011-04-25
LSp4,WC_1011,Bingwa GENG,LADIES_FS,2.70,0.71,0,0,0,2011-04-25
FCSp4,WC_1011,Bingwa GENG,LADIES_FS,3.20,0.50,0,0,0,2011-04-25
FSSp4,WC_1011,Amelie LACOSTE,LADIES_FS,3.00,0.21,0,0,0,2011-04-25
LSp3,WC_1011,Amelie LACOSTE,LADIES_FS,2.40,0.43,0,0,0,2011-04-25
CCoSp4,WC_1011,Amelie LACOSTE,LADIES_FS,3.50,0.29,0,0,0,2011-04-25
FCSp3,WC_1011,Juulia TURKKILA,LADIES_FS,2.80,0.00,0,0,0,2011-04-25
FCoSp3,WC_1011,Juulia TURKKILA,LADIES_FS,2.50,0.50,0,0,0,2011-04-25
CCoSp4,WC_1011,Juulia TURKKILA,LADIES_FS,3.50,0.50,0,0,0,2011-04-25
LSp4,WC_1011,Ira VANNUT,LADIES_FS,2.70,0.36,0,0,0,2011-04-25
FCSp4,WC_1011,Ira VANNUT,LADIES_FS,3.20,0.00,0,0,0,2011-04-25
CCoSp4,WC_1011,Ira VANNUT,LADIES_FS,3.50,0.14,0,0,0,2011-04-25
FSSp4,WC_1011,Cheltzie LEE,LADIES_FS,3.00,0.14,0,0,0,2011-04-25
CCoSp3,WC_1011,Cheltzie LEE,LADIES_FS,3.00,0.00,0,0,0,2011-04-25
LSp3,WC_1011,Cheltzie LEE,LADIES_FS,2.40,0.00,0,0,0,2011-04-25
LSp1,WC_1011,Elena GLEBOVA,LADIES_FS,1.50,0.29,0,0,0,2011-04-25
FSSp4,WC_1011,Elena GLEBOVA,LADIES_FS,3.00,0.07,0,0,0,2011-04-25
CCoSp4,WC_1011,Elena GLEBOVA,LADIES_FS,3.50,-0.04,0,0,0,2011-04-25
FCSp4,WC_1011,Irina MOVCHAN,LADIES_FS,3.20,0.14,0,0,0,2011-04-25
LSp3,WC_1011,Irina MOVCHAN,LADIES_FS,2.40,0.00,0,0,0,2011-04-25
CCoSp2,WC_1011,Irina MOVCHAN,LADIES_FS,2.50,-0.17,0,0,0,2011-04-25
FSSp4,WC_1011,Jenna MCCORKELL,LADIES_FS,3.00,0.50,0,0,0,2011-04-25
CCoSp3,WC_1011,Jenna MCCORKELL,LADIES_FS,3.00,0.00,0,0,0,2011-04-25
LSp3,WC_1011,Jenna MCCORKELL,LADIES_FS,2.40,0.21,0,0,0,2011-04-25
FUSp4,4CC_1011,Daisuke TAKAHASHI,MEN_SP,2.90,0.50,0,0,0,2011-02-15
CCSp2,4CC_1011,Daisuke TAKAHASHI,MEN_SP,2.30,0.14,0,0,0,2011-02-15
CCoSp4,4CC_1011,Daisuke TAKAHASHI,MEN_SP,3.50,0.50,0,0,0,2011-02-15
CSSp4,4CC_1011,Jeremy ABBOTT,MEN_SP,3.00,0.50,0,0,0,2011-02-15
FUSp1,4CC_1011,Jeremy ABBOTT,MEN_SP,1.70,-0.26,0,0,0,2011-02-15
CCoSp3,4CC_1011,Jeremy ABBOTT,MEN_SP,3.00,0.79,0,0,0,2011-02-15
CCoSp4,4CC_1011,Yuzuru HANYU,MEN_SP,3.50,0.57,0,0,0,2011-02-15
FCSp3,4CC_1011,Yuzuru HANYU,MEN_SP,2.80,0.29,0,0,0,2011-02-15
CSSp4,4CC_1011,Yuzuru HANYU,MEN_SP,3.00,0.93,0,0,0,2011-02-15
FCSp4,4CC_1011,Adam RIPPON,MEN_SP,3.20,0.71,0,0,0,2011-02-15
CSSp4,4CC_1011,Adam RIPPON,MEN_SP,3.00,0.57,0,0,0,2011-02-15
CCoSp4,4CC_1011,Adam RIPPON,MEN_SP,3.50,0.64,0,0,0,2011-02-15
FCSp4,4CC_1011,Armin MAHBANOOZADEH,MEN_SP,3.20,0.43,0,0,0,2011-02-15
CSSp2,4CC_1011,Armin MAHBANOOZADEH,MEN_SP,2.30,0.43,0,0,0,2011-02-15
CCoSp4,4CC_1011,Armin MAHBANOOZADEH,MEN_SP,3.50,0.43,0,0,0,2011-02-15
FSSp4,4CC_1011,Takahiko KOZUKA,MEN_SP,3.00,0.50,0,0,0,2011-02-15
CCSp3,4CC_1011,Takahiko KOZUKA,MEN_SP,2.80,0.07,0,0,0,2011-02-15
CCoSp4,4CC_1011,Takahiko KOZUKA,MEN_SP,3.50,0.79,0,0,0,2011-02-15
CCSp4,4CC_1011,Shawn SAWYER,MEN_SP,3.20,0.57,0,0,0,2011-02-15
FSSp4,4CC_1011,Shawn SAWYER,MEN_SP,3.00,0.43,0,0,0,2011-02-15
CCoSp4,4CC_1011,Shawn SAWYER,MEN_SP,3.50,0.86,0,0,0,2011-02-15
FUSp3,4CC_1011,Kevin REYNOLDS,MEN_SP,2.40,0.07,0,0,0,2011-02-15
CSSp4,4CC_1011,Kevin REYNOLDS,MEN_SP,3.00,0.14,0,0,0,2011-02-15
CCoSp3,4CC_1011,Kevin REYNOLDS,MEN_SP,3.00,0.57,0,0,0,2011-02-15
CCoSp3,4CC_1011,Jinlin GUAN,MEN_SP,3.00,0.21,0,0,0,2011-02-15
FCSp4,4CC_1011,Jinlin GUAN,MEN_SP,3.20,0.21,0,0,0,2011-02-15
CSSp4,4CC_1011,Jinlin GUAN,MEN_SP,3.00,0.57,0,0,0,2011-02-15
FCSp2,4CC_1011,Jialiang WU,MEN_SP,2.30,0.00,0,0,0,2011-02-15
CSSp4,4CC_1011,Jialiang WU,MEN_SP,3.00,0.14,0,0,0,2011-02-15
CCoSp4,4CC_1011,Jialiang WU,MEN_SP,3.50,0.14,0,0,0,2011-02-15
FCSp2,4CC_1011,Abzal RAKIMGALIEV,MEN_SP,2.30,0.07,0,0,0,2011-02-15
CSSp3,4CC_1011,Abzal RAKIMGALIEV,MEN_SP,2.60,0.21,0,0,0,2011-02-15
CCoSp2,4CC_1011,Abzal RAKIMGALIEV,MEN_SP,2.50,0.21,0,0,0,2011-02-15
FCSp3,4CC_1011,Nan SONG,MEN_SP,2.80,0.00,0,0,0,2011-02-15
CSSp,4CC_1011,Nan SONG,MEN_SP,0.00,0.00,0,0,0,2011-02-15
CCoSp4,4CC_1011,Nan SONG,MEN_SP,3.50,0.21,0,0,0,2011-02-15
CSSp4,4CC_1011,Misha GE,MEN_SP,3.00,0.43,0,0,0,2011-02-15
CCoSp4,4CC_1011,Misha GE,MEN_SP,3.50,0.29,0,0,0,2011-02-15
FCSp2,4CC_1011,Misha GE,MEN_SP,2.30,-0.17,0,0,0,2011-02-15
CSSp4,4CC_1011,Joey RUSSELL,MEN_SP,3.00,0.50,0,0,0,2011-02-15
FCSp3,4CC_1011,Joey RUSSELL,MEN_SP,2.80,0.43,0,0,0,2011-02-15
CCoSp3,4CC_1011,Joey RUSSELL,MEN_SP,3.00,0.36,0,0,0,2011-02-15
FCSp3,4CC_1011,Min-Seok KIM,MEN_SP,2.80,0.07,0,0,0,2011-02-15
CSSp4,4CC_1011,Min-Seok KIM,MEN_SP,3.00,0.14,0,0,0,2011-02-15
CCoSp4,4CC_1011,Min-Seok KIM,MEN_SP,3.50,0.36,0,0,0,2011-02-15
FCSp1,4CC_1011,Mark WEBSTER,MEN_SP,1.90,-0.21,0,0,0,2011-02-15
CSSp3,4CC_1011,Mark WEBSTER,MEN_SP,2.60,0.14,0,0,0,2011-02-15
CCoSp3,4CC_1011,Mark WEBSTER,MEN_SP,3.00,-0.09,0,0,0,2011-02-15
FCSp1,4CC_1011,Brendan KERRY,MEN_SP,1.90,-0.17,0,0,0,2011-02-15
CCoSp4,4CC_1011,Brendan KERRY,MEN_SP,3.50,0.00,0,0,0,2011-02-15
CSSp3,4CC_1011,Brendan KERRY,MEN_SP,2.60,0.07,0,0,0,2011-02-15
CSSp3,4CC_1011,Jordan JU,MEN_SP,2.60,0.14,0,0,0,2011-02-15
FCSp1,4CC_1011,Jordan JU,MEN_SP,1.90,-0.34,0,0,0,2011-02-15
CCoSp4,4CC_1011,Jordan JU,MEN_SP,3.50,-0.10,0,0,0,2011-02-15
FCSp2,4CC_1011,Wun-Chang SHIH,MEN_SP,2.30,-0.04,0,0,0,2011-02-15
CSSp3,4CC_1011,Wun-Chang SHIH,MEN_SP,2.60,0.00,0,0,0,2011-02-15
CCoSp2,4CC_1011,Wun-Chang SHIH,MEN_SP,2.50,0.00,0,0,0,2011-02-15
FCSp1,4CC_1011,Stephen Li-Chung KUO,MEN_SP,1.90,-0.56,0,0,0,2011-02-15
CSSp3,4CC_1011,Stephen Li-Chung KUO,MEN_SP,2.60,-0.04,0,0,0,2011-02-15
CCoSp1,4CC_1011,Stephen Li-Chung KUO,MEN_SP,2.00,-0.09,0,0,0,2011-02-15
FCCoSp4,4CC_1011,Daisuke TAKAHASHI,MEN_FS,3.50,0.50,0,0,0,2011-02-15
FCUSp2,4CC_1011,Daisuke TAKAHASHI,MEN_FS,2.00,0.43,0,0,0,2011-02-15
CCoSp2,4CC_1011,Daisuke TAKAHASHI,MEN_FS,2.50,0.64,0,0,0,2011-02-15
CCoSp4,4CC_1011,Takahiko KOZUKA,MEN_FS,3.50,0.64,0,0,0,2011-02-15
FSSp4,4CC_1011,Takahiko KOZUKA,MEN_FS,3.00,0.43,0,0,0,2011-02-15
FCCoSp4,4CC_1011,Takahiko KOZUKA,MEN_FS,3.50,0.50,0,0,0,2011-02-15
CSSp4,4CC_1011,Yuzuru HANYU,MEN_FS,3.00,0.71,0,0,0,2011-02-15
FCCoSp4,4CC_1011,Yuzuru HANYU,MEN_FS,3.50,0.36,0,0,0,2011-02-15
CCoSp2,4CC_1011,Yuzuru HANYU,MEN_FS,2.50,0.29,0,0,0,2011-02-15
FUSp2,4CC_1011,Jeremy ABBOTT,MEN_FS,2.00,0.43,0,0,0,2011-02-15
CSSp3,4CC_1011,Jeremy ABBOTT,MEN_FS,2.60,0.43,0,0,0,2011-02-15
CCoSp3,4CC_1011,Jeremy ABBOTT,MEN_FS,3.00,0.64,0,0,0,2011-02-15
FSSp4,4CC_1011,Adam RIPPON,MEN_FS,3.00,0.64,0,0,0,2011-02-15
CCoSp4,4CC_1011,Adam RIPPON,MEN_FS,3.50,0.71,0,0,0,2011-02-15
FCCoSp4,4CC_1011,Adam RIPPON,MEN_FS,3.50,0.71,0,0,0,2011-02-15
FCSp4,4CC_1011,Jinlin GUAN,MEN_FS,3.20,0.29,0,0,0,2011-02-15
CCoSp1,4CC_1011,Jinlin GUAN,MEN_FS,2.00,0.07,0,0,0,2011-02-15
FCCoSp3,4CC_1011,Jinlin GUAN,MEN_FS,3.00,0.29,0,0,0,2011-02-15
FCCoSp4,4CC_1011,Jialiang WU,MEN_FS,3.50,0.14,0,0,0,2011-02-15
CCoSp4,4CC_1011,Jialiang WU,MEN_FS,3.50,0.14,0,0,0,2011-02-15
FSSp3,4CC_1011,Jialiang WU,MEN_FS,2.60,0.00,0,0,0,2011-02-15
CCoSp4,4CC_1011,Nan SONG,MEN_FS,3.50,0.14,0,0,0,2011-02-15
FSSp3,4CC_1011,Nan SONG,MEN_FS,2.60,0.07,0,0,0,2011-02-15
FCCoSp4,4CC_1011,Nan SONG,MEN_FS,3.50,0.29,0,0,0,2011-02-15
FSSp4,4CC_1011,Armin MAHBANOOZADEH,MEN_FS,3.00,0.50,0,0,0,2011-02-15
FCCoSp3,4CC_1011,Armin MAHBANOOZADEH,MEN_FS,3.00,0.29,0,0,0,2011-02-15
CCoSp4,4CC_1011,Armin MAHBANOOZADEH,MEN_FS,3.50,0.36,0,0,0,2011-02-15
FSSp4,4CC_1011,Shawn SAWYER,MEN_FS,3.00,0.00,0,0,0,2011-02-15
CCSp3,4CC_1011,Shawn SAWYER,MEN_FS,2.80,0.36,0,0,0,2011-02-15
CCoSp4,4CC_1011,Shawn SAWYER,MEN_FS,3.50,0.79,0,0,0,2011-02-15
CUSp4,4CC_1011,Kevin REYNOLDS,MEN_FS,2.90,0.07,0,0,0,2011-02-15
FSSp3,4CC_1011,Kevin REYNOLDS,MEN_FS,2.60,0.00,0,0,0,2011-02-15
CCoSp3,4CC_1011,Kevin REYNOLDS,MEN_FS,3.00,0.64,0,0,0,2011-02-15
FSSp4,4CC_1011,Misha GE,MEN_FS,3.00,0.14,0,0,0,2011-02-15
CCoSp3,4CC_1011,Misha GE,MEN_FS,3.00,0.36,0,0,0,2011-02-15
CSSp1,4CC_1011,Misha GE,MEN_FS,1.90,0.36,0,0,0,2011-02-15
FSSp3,4CC_1011,Abzal RAKIMGALIEV,MEN_FS,2.60,0.07,0,0,0,2011-02-15
CSSp4,4CC_1011,Abzal RAKIMGALIEV,MEN_FS,3.00,0.07,0,0,0,2011-02-15
CCoSp3,4CC_1011,Abzal RAKIMGALIEV,MEN_FS,3.00,0.21,0,0,0,2011-02-15
CSSp4,4CC_1011,Min-Seok KIM,MEN_FS,3.00,0.21,0,0,0,2011-02-15
FCSp3,4CC_1011,Min-Seok KIM,MEN_FS,2.80,0.07,0,0,0,2011-02-15
CCoSp4,4CC_1011,Min-Seok KIM,MEN_FS,3.50,0.43,0,0,0,2011-02-15
FCSSp4,4CC_1011,Joey RUSSELL,MEN_FS,3.00,0.29,0,0,0,2011-02-15
CSSp4,4CC_1011,Joey RUSSELL,MEN_FS,3.00,0.14,0,0,0,2011-02-15
CCoSp4,4CC_1011,Joey RUSSELL,MEN_FS,3.50,0.21,0,0,0,2011-02-15
FCCoSp3,4CC_1011,Mark WEBSTER,MEN_FS,3.00,0.07,0,0,0,2011-02-15
CSSp3,4CC_1011,Mark WEBSTER,MEN_FS,2.60,0.14,0,0,0,2011-02-15
CCoSp1,4CC_1011,Mark WEBSTER,MEN_FS,2.00,0.00,0,0,0,2011-02-15
FSSp4,4CC_1011,Jordan JU,MEN_FS,3.00,0.00,0,0,0,2011-02-15
CUSp3,4CC_1011,Jordan JU,MEN_FS,2.40,0.21,0,0,0,2011-02-15
CCoSp1,4CC_1011,Jordan JU,MEN_FS,2.00,-0.04,0,0,0,2011-02-15
CSSp3,4CC_1011,Wun-Chang SHIH,MEN_FS,2.60,0.14,0,0,0,2011-02-15
FCCoSp2,4CC_1011,Wun-Chang SHIH,MEN_FS,2.50,-0.04,0,0,0,2011-02-15
CCoSp2,4CC_1011,Wun-Chang SHIH,MEN_FS,2.50,0.21,0,0,0,2011-02-15
CCoSp4,4CC_1011,Brendan KERRY,MEN_FS,3.50,0.00,0,0,0,2011-02-15
FSSp2,4CC_1011,Brendan KERRY,MEN_FS,2.30,-0.17,0,0,0,2011-02-15
CSSp1,4CC_1011,Brendan KERRY,MEN_FS,1.90,0.00,0,0,0,2011-02-15
FCCoSp1,4CC_1011,Stephen Li-Chung KUO,MEN_FS,2.00,0.03,0,0,0,2011-02-15
CSSp2,4CC_1011,Stephen Li-Chung KUO,MEN_FS,2.30,0.00,0,0,0,2011-02-15
CCoSp1,4CC_1011,Stephen Li-Chung KUO,MEN_FS,2.00,-0.09,0,0,0,2011-02-15
FSSp4,4CC_1011,Miki ANDO,LADIES_SP,3.00,1.00,0,0,0,2011-02-15
CCoSp4,4CC_1011,Miki ANDO,LADIES_SP,3.50,1.00,0,0,0,2011-02-15
LSp3,4CC_1011,Miki ANDO,LADIES_SP,2.40,0.86,0,0,0,2011-02-15
CCoSp4,4CC_1011,Mao ASADA,LADIES_SP,3.50,0.93,0,0,0,2011-02-15
FSSp4,4CC_1011,Mao ASADA,LADIES_SP,3.00,0.93,0,0,0,2011-02-15
LSp3,4CC_1011,Mao ASADA,LADIES_SP,2.40,0.93,0,0,0,2011-02-15
FCSp4,4CC_1011,Rachael FLATT,LADIES_SP,3.20,0.64,0,0,0,2011-02-15
LSp3,4CC_1011,Rachael FLATT,LADIES_SP,2.40,0.29,0,0,0,2011-02-15
CCoSp4,4CC_1011,Rachael FLATT,LADIES_SP,3.50,0.57,0,0,0,2011-02-15
CCoSp4,4CC_1011,Mirai NAGASU,LADIES_SP,3.50,1.36,0,0,0,2011-02-15
FSSp4,4CC_1011,Mirai NAGASU,LADIES_SP,3.00,0.86,0,0,0,2011-02-15
LSp4,4CC_1011,Mirai NAGASU,LADIES_SP,2.70,1.21,0,0,0,2011-02-15
FCSp4,4CC_1011,Alissa CZISNY,LADIES_SP,3.20,1.00,0,0,0,2011-02-15
CCoSp4,4CC_1011,Alissa CZISNY,LADIES_SP,3.50,1.36,0,0,0,2011-02-15
LSp4,4CC_1011,Alissa CZISNY,LADIES_SP,2.70,1.43,0,0,0,2011-02-15
FCSp3,4CC_1011,Akiko SUZUKI,LADIES_SP,2.80,0.79,0,0,0,2011-02-15
LSp4,4CC_1011,Akiko SUZUKI,LADIES_SP,2.70,0.71,0,0,0,2011-02-15
CCoSp4,4CC_1011,Akiko SUZUKI,LADIES_SP,3.50,0.93,0,0,0,2011-02-15
LSp2,4CC_1011,Cynthia PHANEUF,LADIES_SP,1.90,0.71,0,0,0,2011-02-15
FSSp4,4CC_1011,Cynthia PHANEUF,LADIES_SP,3.00,0.86,0,0,0,2011-02-15
CCoSp4,4CC_1011,Cynthia PHANEUF,LADIES_SP,3.50,0.86,0,0,0,2011-02-15
FSSp4,4CC_1011,Min-Jeong KWAK,LADIES_SP,3.00,0.21,0,0,0,2011-02-15
LSp4,4CC_1011,Min-Jeong KWAK,LADIES_SP,2.70,1.00,0,0,0,2011-02-15
CCoSp4,4CC_1011,Min-Jeong KWAK,LADIES_SP,3.50,0.57,0,0,0,2011-02-15
FSSp4,4CC_1011,Amelie LACOSTE,LADIES_SP,3.00,0.43,0,0,0,2011-02-15
LSp2,4CC_1011,Amelie LACOSTE,LADIES_SP,1.90,0.43,0,0,0,2011-02-15
CCoSp4,4CC_1011,Amelie LACOSTE,LADIES_SP,3.50,0.14,0,0,0,2011-02-15
FSSp3,4CC_1011,Cheltzie LEE,LADIES_SP,2.60,0.43,0,0,0,2011-02-15
CCoSp2,4CC_1011,Cheltzie LEE,LADIES_SP,2.50,0.14,0,0,0,2011-02-15
LSp2,4CC_1011,Cheltzie LEE,LADIES_SP,1.90,0.21,0,0,0,2011-02-15
LSp3,4CC_1011,Myriane SAMSON,LADIES_SP,2.40,0.57,0,0,0,2011-02-15
FSSp2,4CC_1011,Myriane SAMSON,LADIES_SP,2.30,-0.43,0,0,0,2011-02-15
CCoSp1,4CC_1011,Myriane SAMSON,LADIES_SP,2.00,0.14,0,0,0,2011-02-15
FSSp2,4CC_1011,Yea-Ji YUN,LADIES_SP,2.30,0.03,0,0,0,2011-02-15
LSp3,4CC_1011,Yea-Ji YUN,LADIES_SP,2.40,0.64,0,0,0,2011-02-15
CCoSp4,4CC_1011,Yea-Ji YUN,LADIES_SP,3.50,0.57,0,0,0,2011-02-15
CCoSp4,4CC_1011,Bingwa GENG,LADIES_SP,3.50,0.50,0,0,0,2011-02-15
FCSp3,4CC_1011,Bingwa GENG,LADIES_SP,2.80,-0.30,0,0,0,2011-02-15
LSp4,4CC_1011,Bingwa GENG,LADIES_SP,2.70,0.86,0,0,0,2011-02-15
LSp1,4CC_1011,Melinda WANG,LADIES_SP,1.50,0.14,0,0,0,2011-02-15
FSSp1,4CC_1011,Melinda WANG,LADIES_SP,2.00,-0.13,0,0,0,2011-02-15
CCoSp3,4CC_1011,Melinda WANG,LADIES_SP,3.00,-0.21,0,0,0,2011-02-15
FCSp2,4CC_1011,Victoria MUNIZ,LADIES_SP,2.30,-0.01,0,0,0,2011-02-15
CCoSp3,4CC_1011,Victoria MUNIZ,LADIES_SP,3.00,0.57,0,0,0,2011-02-15
LSp3,4CC_1011,Victoria MUNIZ,LADIES_SP,2.40,0.29,0,0,0,2011-02-15
LSp2,4CC_1011,Qiuying ZHU,LADIES_SP,1.90,0.21,0,0,0,2011-02-15
CCoSp4,4CC_1011,Qiuying ZHU,LADIES_SP,3.50,0.50,0,0,0,2011-02-15
FCSp1,4CC_1011,Qiuying ZHU,LADIES_SP,1.90,-0.34,0,0,0,2011-02-15
CCoSp3,4CC_1011,Chae-Hwa KIM,LADIES_SP,3.00,0.36,0,0,0,2011-02-15
FCSp3,4CC_1011,Chae-Hwa KIM,LADIES_SP,2.80,-0.26,0,0,0,2011-02-15
LSp3,4CC_1011,Chae-Hwa KIM,LADIES_SP,2.40,0.14,0,0,0,2011-02-15
CCoSp4,4CC_1011,Mimi Tanasorn CHINDASOOK,LADIES_SP,3.50,0.29,0,0,0,2011-02-15
FSSp2,4CC_1011,Mimi Tanasorn CHINDASOOK,LADIES_SP,2.30,-0.26,0,0,0,2011-02-15
LSp3,4CC_1011,Mimi Tanasorn CHINDASOOK,LADIES_SP,2.40,0.00,0,0,0,2011-02-15
CCoSp3,4CC_1011,Lejeanne MARAIS,LADIES_SP,3.00,0.29,0,0,0,2011-02-15
FSSp3,4CC_1011,Lejeanne MARAIS,LADIES_SP,2.60,0.07,0,0,0,2011-02-15
LSp3,4CC_1011,Lejeanne MARAIS,LADIES_SP,2.40,0.29,0,0,0,2011-02-15
FCSp3,4CC_1011,Jaimee NOBBS,LADIES_SP,2.80,0.10,0,0,0,2011-02-15
LSp1,4CC_1011,Jaimee NOBBS,LADIES_SP,1.50,0.00,0,0,0,2011-02-15
CCoSp1,4CC_1011,Jaimee NOBBS,LADIES_SP,2.00,-0.09,0,0,0,2011-02-15
CCoSp4,4CC_1011,Crystal KIANG,LADIES_SP,3.50,0.21,0,0,0,2011-02-15
FSSp2,4CC_1011,Crystal KIANG,LADIES_SP,2.30,-0.09,0,0,0,2011-02-15
LSp2,4CC_1011,Crystal KIANG,LADIES_SP,1.90,0.36,0,0,0,2011-02-15
FSSp3,4CC_1011,Mericien VENZON,LADIES_SP,2.60,-0.13,0,0,0,2011-02-15
LSp3,4CC_1011,Mericien VENZON,LADIES_SP,2.40,0.10,0,0,0,2011-02-15
CCoSp3,4CC_1011,Mericien VENZON,LADIES_SP,3.00,0.21,0,0,0,2011-02-15
LSp4,4CC_1011,Melanie SWANG,LADIES_SP,2.70,0.50,0,0,0,2011-02-15
CCoSp4,4CC_1011,Melanie SWANG,LADIES_SP,3.50,0.01,0,0,0,2011-02-15
FCSp3,4CC_1011,Melanie SWANG,LADIES_SP,2.80,0.06,0,0,0,2011-02-15
FCSp2,4CC_1011,Chaochih LIU,LADIES_SP,2.30,-0.09,0,0,0,2011-02-15
LSp3,4CC_1011,Chaochih LIU,LADIES_SP,2.40,-0.04,0,0,0,2011-02-15
CCoSp4,4CC_1011,Chaochih LIU,LADIES_SP,3.50,0.50,0,0,0,2011-02-15
LSp3,4CC_1011,Tiffany Packard YU,LADIES_SP,2.40,0.21,0,0,0,2011-02-15
CCoSp2,4CC_1011,Tiffany Packard YU,LADIES_SP,2.50,0.21,0,0,0,2011-02-15
FSSp3,4CC_1011,Tiffany Packard YU,LADIES_SP,2.60,-0.04,0,0,0,2011-02-15
LSp3,4CC_1011,Brittany LAU,LADIES_SP,2.40,0.64,0,0,0,2011-02-15
FCSp2,4CC_1011,Brittany LAU,LADIES_SP,2.30,0.17,0,0,0,2011-02-15
CCoSp3,4CC_1011,Brittany LAU,LADIES_SP,3.00,-0.04,0,0,0,2011-02-15
FSSp3,4CC_1011,Taryn JURGENSEN,LADIES_SP,2.60,-0.13,0,0,0,2011-02-15
CCoSp4,4CC_1011,Taryn JURGENSEN,LADIES_SP,3.50,0.50,0,0,0,2011-02-15
LSp3,4CC_1011,Taryn JURGENSEN,LADIES_SP,2.40,0.50,0,0,0,2011-02-15
FCSp1,4CC_1011,Reyna HAMUI,LADIES_SP,1.90,-0.56,0,0,0,2011-02-15
CCoSp3,4CC_1011,Reyna HAMUI,LADIES_SP,3.00,-0.13,0,0,0,2011-02-15
LSp2,4CC_1011,Reyna HAMUI,LADIES_SP,1.90,-0.30,0,0,0,2011-02-15
FSSp3,4CC_1011,Mary Ro REYES,LADIES_SP,2.60,-0.09,0,0,0,2011-02-15
CCoSp3,4CC_1011,Mary Ro REYES,LADIES_SP,3.00,0.03,0,0,0,2011-02-15
LSp1,4CC_1011,Mary Ro REYES,LADIES_SP,1.50,0.00,0,0,0,2011-02-15
FSSp4,4CC_1011,Miki ANDO,LADIES_FS,3.00,0.93,0,0,0,2011-02-15
CCoSp4,4CC_1011,Miki ANDO,LADIES_FS,3.50,0.86,0,0,0,2011-02-15
FCCoSp4,4CC_1011,Miki ANDO,LADIES_FS,3.50,1.07,0,0,0,2011-02-15
CCoSp4,4CC_1011,Mao ASADA,LADIES_FS,3.50,1.00,0,0,0,2011-02-15
FSSp3,4CC_1011,Mao ASADA,LADIES_FS,2.60,0.36,0,0,0,2011-02-15
FCCoSp4,4CC_1011,Mao ASADA,LADIES_FS,3.50,1.07,0,0,0,2011-02-15
LSp4,4CC_1011,Mirai NAGASU,LADIES_FS,2.70,1.50,0,0,0,2011-02-15
